     #Energy           s           p           d       tot  
   -13.48376     0.00000     0.00000     0.00000     0.00000
   -13.47976     0.00000     0.00000     0.00000     0.00000
   -13.47576     0.00000     0.00000     0.00000     0.00000
   -13.47176     0.00000     0.00000     0.00000     0.00000
   -13.46876     0.00000     0.00000     0.00000     0.00000
   -13.46476     0.00000     0.00000     0.00000     0.00000
   -13.46076     0.00000     0.00000     0.00000     0.00000
   -13.45676     0.00000     0.00000     0.00000     0.00000
   -13.45276     0.00000     0.00000     0.00000     0.00000
   -13.44876     0.00000     0.00000     0.00000     0.00000
   -13.44576     0.00000     0.00000     0.00000     0.00000
   -13.44176     0.00000     0.00000     0.00000     0.00000
   -13.43776     0.00000     0.00000     0.00000     0.00000
   -13.43376     0.00000     0.00000     0.00000     0.00000
   -13.42976     0.00000     0.00000     0.00000     0.00000
   -13.42576     0.00000     0.00000     0.00000     0.00000
   -13.42176     0.00000     0.00000     0.00000     0.00000
   -13.41876     0.00000     0.00000     0.00000     0.00000
   -13.41476     0.00000     0.00000     0.00000     0.00000
   -13.41076     0.00000     0.00000     0.00000     0.00000
   -13.40676     0.00000     0.00000     0.00000     0.00000
   -13.40276     0.00000     0.00000     0.00000     0.00000
   -13.39876     0.00000     0.00000     0.00000     0.00000
   -13.39476     0.00000     0.00000     0.00000     0.00000
   -13.39176     0.00000     0.00000     0.00000     0.00000
   -13.38776     0.00000     0.00000     0.00000     0.00000
   -13.38376     0.00000     0.00000     0.00000     0.00000
   -13.37976     0.00000     0.00000     0.00000     0.00000
   -13.37576     0.00000     0.00000     0.00000     0.00000
   -13.37176     0.00000     0.00000     0.00000     0.00000
   -13.36776     0.00000     0.00000     0.00000     0.00000
   -13.36476     0.00000     0.00000     0.00000     0.00000
   -13.36076     0.00000     0.00000     0.00000     0.00000
   -13.35676     0.00000     0.00000     0.00000     0.00000
   -13.35276     0.00000     0.00000     0.00000     0.00000
   -13.34876     0.00000     0.00000     0.00000     0.00000
   -13.34476     0.00000     0.00000     0.00000     0.00000
   -13.34176     0.00000     0.00000     0.00000     0.00000
   -13.33776     0.00000     0.00000     0.00000     0.00000
   -13.33376     0.00000     0.00000     0.00000     0.00000
   -13.32976     0.00000     0.00000     0.00000     0.00000
   -13.32576     0.00000     0.00000     0.00000     0.00000
   -13.32176     0.00000     0.00000     0.00000     0.00000
   -13.31776     0.00000     0.00000     0.00000     0.00000
   -13.31476     0.00000     0.00000     0.00000     0.00000
   -13.31076     0.00000     0.00000     0.00000     0.00000
   -13.30676     0.00000     0.00000     0.00000     0.00000
   -13.30276     0.00000     0.00000     0.00000     0.00000
   -13.29876     0.00000     0.00000     0.00000     0.00000
   -13.29476     0.00000     0.00000     0.00000     0.00000
   -13.29076     0.00000     0.00000     0.00000     0.00000
   -13.28776     0.00000     0.00000     0.00000     0.00000
   -13.28376     0.00000     0.00000     0.00000     0.00000
   -13.27976     0.00000     0.00000     0.00000     0.00000
   -13.27576     0.00000     0.00000     0.00000     0.00000
   -13.27176     0.00000     0.00000     0.00000     0.00000
   -13.26776     0.00000     0.00000     0.00000     0.00000
   -13.26376     0.00000     0.00000     0.00000     0.00000
   -13.26076     0.00000     0.00000     0.00000     0.00000
   -13.25676     0.00000     0.00000     0.00000     0.00000
   -13.25276     0.00000     0.00000     0.00000     0.00000
   -13.24876     0.00000     0.00000     0.00000     0.00000
   -13.24476     0.00000     0.00000     0.00000     0.00000
   -13.24076     0.00000     0.00000     0.00000     0.00000
   -13.23776     0.00000     0.00000     0.00000     0.00000
   -13.23376     0.00000     0.00000     0.00000     0.00000
   -13.22976     0.00000     0.00000     0.00000     0.00000
   -13.22576     0.00000     0.00000     0.00000     0.00000
   -13.22176     0.00000     0.00000     0.00000     0.00000
   -13.21776     0.00000     0.00000     0.00000     0.00000
   -13.21376     0.00000     0.00000     0.00000     0.00000
   -13.21076     0.00000     0.00000     0.00000     0.00000
   -13.20676     0.00000     0.00000     0.00000     0.00000
   -13.20276     0.00000     0.00000     0.00000     0.00000
   -13.19876     0.00000     0.00000     0.00000     0.00000
   -13.19476     0.00000     0.00000     0.00000     0.00000
   -13.19076     0.00000     0.00000     0.00000     0.00000
   -13.18676     0.00000     0.00000     0.00000     0.00000
   -13.18376     0.00000     0.00000     0.00000     0.00000
   -13.17976     0.00000     0.00000     0.00000     0.00000
   -13.17576     0.00000     0.00000     0.00000     0.00000
   -13.17176     0.00000     0.00000     0.00000     0.00000
   -13.16776     0.00000     0.00000     0.00000     0.00000
   -13.16376     0.00000     0.00000     0.00000     0.00000
   -13.16076     0.00000     0.00000     0.00000     0.00000
   -13.15676     0.00000     0.00000     0.00000     0.00000
   -13.15276     0.00000     0.00000     0.00000     0.00000
   -13.14876     0.00000     0.00000     0.00000     0.00000
   -13.14476     0.00000     0.00000     0.00000     0.00000
   -13.14076     0.00000     0.00000     0.00000     0.00000
   -13.13676     0.00000     0.00000     0.00000     0.00000
   -13.13376     0.00000     0.00000     0.00000     0.00000
   -13.12976     0.00000     0.00000     0.00000     0.00000
   -13.12576     0.00000     0.00000     0.00000     0.00000
   -13.12176     0.00000     0.00000     0.00000     0.00000
   -13.11776     0.00000     0.00000     0.00000     0.00000
   -13.11376     0.00000     0.00000     0.00000     0.00000
   -13.10976     0.00000     0.00000     0.00000     0.00000
   -13.10676     0.00000     0.00000     0.00000     0.00000
   -13.10276     0.00000     0.00000     0.00000     0.00000
   -13.09876     0.00000     0.00000     0.00000     0.00000
   -13.09476     0.00000     0.00000     0.00000     0.00000
   -13.09076     0.00000     0.00000     0.00000     0.00000
   -13.08676     0.00000     0.00000     0.00000     0.00000
   -13.08276     0.00000     0.00000     0.00000     0.00000
   -13.07976     0.00000     0.00000     0.00000     0.00000
   -13.07576     0.00000     0.00000     0.00000     0.00000
   -13.07176     0.00000     0.00000     0.00000     0.00000
   -13.06776     0.00000     0.00000     0.00000     0.00000
   -13.06376     0.00000     0.00000     0.00000     0.00000
   -13.05976     0.00000     0.00000     0.00000     0.00000
   -13.05676     0.00000     0.00000     0.00000     0.00000
   -13.05276     0.00000     0.00000     0.00000     0.00000
   -13.04876     0.00000     0.00000     0.00000     0.00000
   -13.04476     0.00000     0.00000     0.00000     0.00000
   -13.04076     0.00000     0.00000     0.00000     0.00000
   -13.03676     0.00000     0.00000     0.00000     0.00000
   -13.03276     0.00000     0.00000     0.00000     0.00000
   -13.02976     0.00000     0.00000     0.00000     0.00000
   -13.02576     0.00000     0.00000     0.00000     0.00000
   -13.02176     0.00000     0.00000     0.00000     0.00000
   -13.01776     0.00000     0.00000     0.00000     0.00000
   -13.01376     0.00000     0.00000     0.00000     0.00000
   -13.00976     0.00000     0.00000     0.00000     0.00000
   -13.00576     0.00000     0.00000     0.00000     0.00000
   -13.00276     0.00000     0.00000     0.00000     0.00000
   -12.99876     0.00000     0.00000     0.00000     0.00000
   -12.99476     0.00000     0.00000     0.00000     0.00000
   -12.99076     0.00000     0.00000     0.00000     0.00000
   -12.98676     0.00000     0.00000     0.00000     0.00000
   -12.98276     0.00000     0.00000     0.00000     0.00000
   -12.97876     0.00000     0.00000     0.00000     0.00000
   -12.97576     0.00000     0.00000     0.00000     0.00000
   -12.97176     0.00000     0.00000     0.00000     0.00000
   -12.96776     0.00000     0.00000     0.00000     0.00000
   -12.96376     0.00000     0.00000     0.00000     0.00000
   -12.95976     0.00000     0.00000     0.00000     0.00000
   -12.95576     0.00000     0.00000     0.00000     0.00000
   -12.95276     0.00001     0.00000     0.00000     0.00001
   -12.94876     0.00001     0.00000     0.00000     0.00001
   -12.94476     0.00002     0.00000     0.00000     0.00002
   -12.94076     0.00004     0.00000     0.00000     0.00004
   -12.93676     0.00007     0.00000     0.00000     0.00007
   -12.93276     0.00012     0.00000     0.00000     0.00012
   -12.92876     0.00020     0.00000     0.00000     0.00020
   -12.92576     0.00032     0.00001     0.00000     0.00033
   -12.92176     0.00051     0.00001     0.00000     0.00052
   -12.91776     0.00079     0.00002     0.00000     0.00080
   -12.91376     0.00119     0.00002     0.00000     0.00121
   -12.90976     0.00175     0.00003     0.00000     0.00179
   -12.90576     0.00252     0.00005     0.00000     0.00257
   -12.90176     0.00356     0.00007     0.00000     0.00363
   -12.89876     0.00492     0.00009     0.00000     0.00501
   -12.89476     0.00666     0.00013     0.00000     0.00679
   -12.89076     0.00884     0.00017     0.00000     0.00902
   -12.88676     0.01152     0.00022     0.00000     0.01175
   -12.88276     0.01475     0.00028     0.00000     0.01503
   -12.87876     0.01854     0.00036     0.00000     0.01890
   -12.87476     0.02290     0.00044     0.00000     0.02334
   -12.87176     0.02783     0.00054     0.00000     0.02837
   -12.86776     0.03327     0.00064     0.00000     0.03392
   -12.86376     0.03917     0.00076     0.00001     0.03993
   -12.85976     0.04544     0.00088     0.00001     0.04632
   -12.85576     0.05197     0.00100     0.00001     0.05299
   -12.85176     0.05867     0.00113     0.00001     0.05981
   -12.84876     0.06542     0.00127     0.00001     0.06670
   -12.84476     0.07214     0.00140     0.00001     0.07355
   -12.84076     0.07875     0.00153     0.00001     0.08029
   -12.83676     0.08524     0.00165     0.00001     0.08690
   -12.83276     0.09159     0.00178     0.00001     0.09338
   -12.82876     0.09786     0.00190     0.00001     0.09978
   -12.82476     0.10413     0.00202     0.00002     0.10617
   -12.82176     0.11050     0.00215     0.00002     0.11267
   -12.81776     0.11710     0.00228     0.00002     0.11940
   -12.81376     0.12403     0.00242     0.00002     0.12647
   -12.80976     0.13140     0.00256     0.00002     0.13399
   -12.80576     0.13927     0.00272     0.00002     0.14201
   -12.80176     0.14764     0.00289     0.00002     0.15056
   -12.79776     0.15649     0.00306     0.00002     0.15958
   -12.79476     0.16570     0.00325     0.00003     0.16897
   -12.79076     0.17513     0.00344     0.00003     0.17860
   -12.78676     0.18460     0.00363     0.00003     0.18826
   -12.78276     0.19391     0.00381     0.00003     0.19776
   -12.77876     0.20287     0.00399     0.00003     0.20689
   -12.77476     0.21130     0.00416     0.00003     0.21549
   -12.77076     0.21908     0.00432     0.00004     0.22343
   -12.76776     0.22615     0.00446     0.00004     0.23065
   -12.76376     0.23252     0.00459     0.00004     0.23715
   -12.75976     0.23826     0.00471     0.00004     0.24300
   -12.75576     0.24350     0.00481     0.00004     0.24835
   -12.75176     0.24842     0.00491     0.00004     0.25337
   -12.74776     0.25321     0.00501     0.00004     0.25827
   -12.74476     0.25811     0.00511     0.00004     0.26326
   -12.74076     0.26329     0.00522     0.00004     0.26855
   -12.73676     0.26894     0.00533     0.00005     0.27432
   -12.73276     0.27519     0.00546     0.00005     0.28070
   -12.72876     0.28214     0.00561     0.00005     0.28780
   -12.72476     0.28982     0.00577     0.00005     0.29564
   -12.72076     0.29824     0.00594     0.00005     0.30423
   -12.71776     0.30734     0.00613     0.00005     0.31352
   -12.71376     0.31704     0.00633     0.00006     0.32343
   -12.70976     0.32724     0.00654     0.00006     0.33384
   -12.70576     0.33779     0.00677     0.00006     0.34462
   -12.70176     0.34854     0.00699     0.00006     0.35559
   -12.69776     0.35930     0.00721     0.00006     0.36658
   -12.69376     0.36992     0.00744     0.00007     0.37742
   -12.69076     0.38022     0.00765     0.00007     0.38794
   -12.68676     0.39005     0.00786     0.00007     0.39798
   -12.68276     0.39931     0.00805     0.00007     0.40743
   -12.67876     0.40792     0.00824     0.00008     0.41623
   -12.67476     0.41587     0.00840     0.00008     0.42436
   -12.67076     0.42322     0.00856     0.00008     0.43186
   -12.66676     0.43007     0.00870     0.00008     0.43885
   -12.66376     0.43656     0.00884     0.00008     0.44549
   -12.65976     0.44289     0.00898     0.00008     0.45195
   -12.65576     0.44925     0.00911     0.00009     0.45845
   -12.65176     0.45583     0.00925     0.00009     0.46517
   -12.64776     0.46277     0.00940     0.00009     0.47226
   -12.64376     0.47017     0.00956     0.00009     0.47983
   -12.64076     0.47808     0.00973     0.00009     0.48791
   -12.63676     0.48647     0.00992     0.00010     0.49648
   -12.63276     0.49526     0.01011     0.00010     0.50546
   -12.62876     0.50434     0.01030     0.00010     0.51474
   -12.62476     0.51356     0.01050     0.00010     0.52417
   -12.62076     0.52279     0.01071     0.00011     0.53360
   -12.61676     0.53190     0.01091     0.00011     0.54292
   -12.61376     0.54081     0.01110     0.00011     0.55202
   -12.60976     0.54946     0.01129     0.00011     0.56086
   -12.60576     0.55782     0.01147     0.00012     0.56941
   -12.60176     0.56592     0.01165     0.00012     0.57769
   -12.59776     0.57379     0.01183     0.00012     0.58574
   -12.59376     0.58148     0.01200     0.00012     0.59360
   -12.58976     0.58906     0.01216     0.00012     0.60134
   -12.58676     0.59656     0.01233     0.00013     0.60902
   -12.58276     0.60405     0.01249     0.00013     0.61667
   -12.57876     0.61156     0.01266     0.00013     0.62435
   -12.57476     0.61913     0.01283     0.00013     0.63209
   -12.57076     0.62678     0.01300     0.00013     0.63991
   -12.56676     0.63451     0.01317     0.00014     0.64782
   -12.56376     0.64235     0.01334     0.00014     0.65583
   -12.55976     0.65027     0.01352     0.00014     0.66393
   -12.55576     0.65828     0.01370     0.00014     0.67212
   -12.55176     0.66635     0.01388     0.00015     0.68037
   -12.54776     0.67444     0.01406     0.00015     0.68865
   -12.54376     0.68252     0.01424     0.00015     0.69690
   -12.53976     0.69052     0.01442     0.00015     0.70509
   -12.53676     0.69839     0.01459     0.00015     0.71314
   -12.53276     0.70607     0.01477     0.00016     0.72100
   -12.52876     0.71351     0.01493     0.00016     0.72860
   -12.52476     0.72065     0.01509     0.00016     0.73590
   -12.52076     0.72743     0.01524     0.00016     0.74284
   -12.51676     0.73382     0.01539     0.00016     0.74937
   -12.51276     0.73978     0.01552     0.00017     0.75546
   -12.50976     0.74530     0.01564     0.00017     0.76110
   -12.50576     0.75037     0.01575     0.00017     0.76630
   -12.50176     0.75504     0.01586     0.00017     0.77106
   -12.49776     0.75934     0.01595     0.00017     0.77546
   -12.49376     0.76336     0.01604     0.00017     0.77957
   -12.48976     0.76720     0.01612     0.00017     0.78349
   -12.48576     0.77098     0.01620     0.00017     0.78736
   -12.48276     0.77485     0.01629     0.00017     0.79131
   -12.47876     0.77893     0.01637     0.00018     0.79548
   -12.47476     0.78336     0.01647     0.00018     0.80001
   -12.47076     0.78825     0.01657     0.00018     0.80500
   -12.46676     0.79369     0.01669     0.00018     0.81056
   -12.46276     0.79975     0.01682     0.00018     0.81674
   -12.45976     0.80646     0.01696     0.00018     0.82360
   -12.45576     0.81385     0.01711     0.00018     0.83114
   -12.45176     0.82190     0.01729     0.00019     0.83938
   -12.44776     0.83061     0.01747     0.00019     0.84827
   -12.44376     0.83993     0.01767     0.00019     0.85779
   -12.43976     0.84979     0.01789     0.00019     0.86787
   -12.43576     0.86011     0.01811     0.00020     0.87841
   -12.43276     0.87079     0.01834     0.00020     0.88933
   -12.42876     0.88168     0.01858     0.00020     0.90047
   -12.42476     0.89266     0.01882     0.00021     0.91168
   -12.42076     0.90354     0.01906     0.00021     0.92280
   -12.41676     0.91417     0.01929     0.00021     0.93367
   -12.41276     0.92440     0.01951     0.00021     0.94413
   -12.40876     0.93412     0.01972     0.00022     0.95406
   -12.40576     0.94325     0.01992     0.00022     0.96339
   -12.40176     0.95179     0.02010     0.00022     0.97211
   -12.39776     0.95977     0.02027     0.00022     0.98026
   -12.39376     0.96730     0.02043     0.00022     0.98795
   -12.38976     0.97452     0.02058     0.00023     0.99533
   -12.38576     0.98163     0.02073     0.00023     1.00260
   -12.38176     0.98882     0.02089     0.00023     1.00994
   -12.37876     0.99627     0.02104     0.00023     1.01754
   -12.37476     1.00414     0.02121     0.00023     1.02558
   -12.37076     1.01253     0.02138     0.00024     1.03415
   -12.36676     1.02151     0.02157     0.00024     1.04333
   -12.36276     1.03107     0.02177     0.00024     1.05309
   -12.35876     1.04114     0.02199     0.00024     1.06338
   -12.35576     1.05161     0.02221     0.00025     1.07407
   -12.35176     1.06233     0.02243     0.00025     1.08501
   -12.34776     1.07311     0.02266     0.00025     1.09602
   -12.34376     1.08380     0.02288     0.00026     1.10694
   -12.33976     1.09424     0.02309     0.00026     1.11760
   -12.33576     1.10431     0.02330     0.00026     1.12788
   -12.33176     1.11393     0.02350     0.00027     1.13769
   -12.32876     1.12306     0.02369     0.00027     1.14702
   -12.32476     1.13172     0.02386     0.00027     1.15585
   -12.32076     1.13996     0.02403     0.00027     1.16427
   -12.31676     1.14788     0.02419     0.00027     1.17235
   -12.31276     1.15558     0.02435     0.00028     1.18021
   -12.30876     1.16319     0.02450     0.00028     1.18797
   -12.30476     1.17080     0.02466     0.00028     1.19574
   -12.30176     1.17852     0.02482     0.00028     1.20362
   -12.29776     1.18643     0.02498     0.00029     1.21170
   -12.29376     1.19458     0.02515     0.00029     1.22002
   -12.28976     1.20298     0.02533     0.00029     1.22860
   -12.28576     1.21164     0.02551     0.00029     1.23745
   -12.28176     1.22053     0.02570     0.00030     1.24653
   -12.27776     1.22960     0.02590     0.00030     1.25580
   -12.27476     1.23881     0.02610     0.00030     1.26522
   -12.27076     1.24811     0.02631     0.00030     1.27472
   -12.26676     1.25743     0.02651     0.00031     1.28425
   -12.26276     1.26674     0.02672     0.00031     1.29377
   -12.25876     1.27602     0.02692     0.00031     1.30325
   -12.25476     1.28524     0.02713     0.00032     1.31269
   -12.25176     1.29443     0.02733     0.00032     1.32209
   -12.24776     1.30363     0.02753     0.00032     1.33148
   -12.24376     1.31287     0.02774     0.00032     1.34093
   -12.23976     1.32225     0.02794     0.00033     1.35051
   -12.23576     1.33184     0.02814     0.00033     1.36031
   -12.23176     1.34173     0.02835     0.00033     1.37042
   -12.22776     1.35203     0.02857     0.00034     1.38094
   -12.22476     1.36281     0.02880     0.00034     1.39195
   -12.22076     1.37413     0.02903     0.00034     1.40351
   -12.21676     1.38603     0.02928     0.00035     1.41566
   -12.21276     1.39850     0.02954     0.00035     1.42839
   -12.20876     1.41150     0.02981     0.00036     1.44167
   -12.20476     1.42494     0.03009     0.00036     1.45538
   -12.20076     1.43868     0.03037     0.00037     1.46941
   -12.19776     1.45255     0.03066     0.00037     1.48358
   -12.19376     1.46635     0.03094     0.00038     1.49766
   -12.18976     1.47985     0.03122     0.00038     1.51145
   -12.18576     1.49285     0.03149     0.00038     1.52472
   -12.18176     1.50514     0.03174     0.00039     1.53727
   -12.17776     1.51657     0.03198     0.00039     1.54894
   -12.17376     1.52705     0.03219     0.00040     1.55964
   -12.17076     1.53655     0.03238     0.00040     1.56934
   -12.16676     1.54512     0.03256     0.00040     1.57808
   -12.16276     1.55288     0.03271     0.00041     1.58600
   -12.15876     1.56000     0.03285     0.00041     1.59326
   -12.15476     1.56671     0.03298     0.00041     1.60010
   -12.15076     1.57324     0.03311     0.00042     1.60677
   -12.14776     1.57983     0.03324     0.00042     1.61349
   -12.14376     1.58671     0.03338     0.00042     1.62051
   -12.13976     1.59406     0.03352     0.00042     1.62801
   -12.13576     1.60201     0.03368     0.00043     1.63611
   -12.13176     1.61063     0.03385     0.00043     1.64491
   -12.12776     1.61993     0.03404     0.00043     1.65441
   -12.12376     1.62989     0.03424     0.00044     1.66457
   -12.12076     1.64040     0.03446     0.00044     1.67530
   -12.11676     1.65135     0.03468     0.00044     1.68648
   -12.11276     1.66260     0.03491     0.00045     1.69796
   -12.10876     1.67399     0.03515     0.00045     1.70960
   -12.10476     1.68542     0.03539     0.00046     1.72126
   -12.10076     1.69679     0.03562     0.00046     1.73287
   -12.09676     1.70806     0.03586     0.00046     1.74438
   -12.09376     1.71924     0.03609     0.00047     1.75579
   -12.08976     1.73039     0.03632     0.00047     1.76718
   -12.08576     1.74162     0.03655     0.00048     1.77865
   -12.08176     1.75307     0.03678     0.00048     1.79034
   -12.07776     1.76488     0.03702     0.00048     1.80238
   -12.07376     1.77716     0.03727     0.00049     1.81492
   -12.06976     1.79001     0.03752     0.00049     1.82803
   -12.06676     1.80348     0.03779     0.00050     1.84177
   -12.06276     1.81756     0.03806     0.00051     1.85613
   -12.05876     1.83216     0.03835     0.00051     1.87102
   -12.05476     1.84718     0.03864     0.00052     1.88633
   -12.05076     1.86247     0.03893     0.00053     1.90192
   -12.04676     1.87788     0.03922     0.00053     1.91763
   -12.04376     1.89327     0.03951     0.00054     1.93331
   -12.03976     1.90852     0.03979     0.00055     1.94886
   -12.03576     1.92359     0.04007     0.00055     1.96422
   -12.03176     1.93849     0.04034     0.00056     1.97940
   -12.02776     1.95330     0.04061     0.00057     1.99448
   -12.02376     1.96816     0.04088     0.00057     2.00961
   -12.01976     1.98327     0.04114     0.00058     2.02500
   -12.01676     1.99888     0.04141     0.00059     2.04088
   -12.01276     2.01523     0.04168     0.00059     2.05751
   -12.00876     2.03257     0.04196     0.00060     2.07513
   -12.00476     2.05108     0.04225     0.00061     2.09393
   -12.00076     2.07091     0.04254     0.00062     2.11407
   -11.99676     2.09212     0.04284     0.00063     2.13559
   -11.99276     2.11470     0.04316     0.00064     2.15849
   -11.98976     2.13855     0.04347     0.00065     2.18266
   -11.98576     2.16352     0.04379     0.00066     2.20797
   -11.98176     2.18943     0.04412     0.00067     2.23421
   -11.97776     2.21609     0.04444     0.00068     2.26121
   -11.97376     2.24331     0.04477     0.00069     2.28877
   -11.96976     2.27097     0.04509     0.00070     2.31676
   -11.96676     2.29896     0.04541     0.00071     2.34508
   -11.96276     2.32723     0.04573     0.00072     2.37368
   -11.95876     2.35578     0.04605     0.00073     2.40256
   -11.95476     2.38459     0.04638     0.00074     2.43171
   -11.95076     2.41369     0.04671     0.00075     2.46115
   -11.94676     2.44305     0.04704     0.00076     2.49084
