     #Energy           s           p           d       tot  
   -13.48376     0.00000     0.00000     0.00000     0.00000
   -13.47976     0.00000     0.00000     0.00000     0.00000
   -13.47576     0.00000     0.00000     0.00000     0.00000
   -13.47176     0.00000     0.00000     0.00000     0.00000
   -13.46876     0.00000     0.00000     0.00000     0.00000
   -13.46476     0.00000     0.00000     0.00000     0.00000
   -13.46076     0.00000     0.00000     0.00000     0.00000
   -13.45676     0.00000     0.00000     0.00000     0.00000
   -13.45276     0.00000     0.00000     0.00000     0.00000
   -13.44876     0.00000     0.00000     0.00000     0.00000
   -13.44576     0.00000     0.00000     0.00000     0.00000
   -13.44176     0.00000     0.00000     0.00000     0.00000
   -13.43776     0.00000     0.00000     0.00000     0.00000
   -13.43376     0.00000     0.00000     0.00000     0.00000
   -13.42976     0.00000     0.00000     0.00000     0.00000
   -13.42576     0.00000     0.00000     0.00000     0.00000
   -13.42176     0.00000     0.00000     0.00000     0.00000
   -13.41876     0.00000     0.00000     0.00000     0.00000
   -13.41476     0.00000     0.00000     0.00000     0.00000
   -13.41076     0.00000     0.00000     0.00000     0.00000
   -13.40676     0.00000     0.00000     0.00000     0.00000
   -13.40276     0.00000     0.00000     0.00000     0.00000
   -13.39876     0.00000     0.00000     0.00000     0.00000
   -13.39476     0.00000     0.00000     0.00000     0.00000
   -13.39176     0.00000     0.00000     0.00000     0.00000
   -13.38776     0.00000     0.00000     0.00000     0.00000
   -13.38376     0.00000     0.00000     0.00000     0.00000
   -13.37976     0.00000     0.00000     0.00000     0.00000
   -13.37576     0.00000     0.00000     0.00000     0.00000
   -13.37176     0.00000     0.00000     0.00000     0.00000
   -13.36776     0.00000     0.00000     0.00000     0.00000
   -13.36476     0.00000     0.00000     0.00000     0.00000
   -13.36076     0.00000     0.00000     0.00000     0.00000
   -13.35676     0.00000     0.00000     0.00000     0.00000
   -13.35276     0.00000     0.00000     0.00000     0.00000
   -13.34876     0.00000     0.00000     0.00000     0.00000
   -13.34476     0.00000     0.00000     0.00000     0.00000
   -13.34176     0.00000     0.00000     0.00000     0.00000
   -13.33776     0.00000     0.00000     0.00000     0.00000
   -13.33376     0.00000     0.00000     0.00000     0.00000
   -13.32976     0.00000     0.00000     0.00000     0.00000
   -13.32576     0.00000     0.00000     0.00000     0.00000
   -13.32176     0.00000     0.00000     0.00000     0.00000
   -13.31776     0.00000     0.00000     0.00000     0.00000
   -13.31476     0.00000     0.00000     0.00000     0.00000
   -13.31076     0.00000     0.00000     0.00000     0.00000
   -13.30676     0.00000     0.00000     0.00000     0.00000
   -13.30276     0.00000     0.00000     0.00000     0.00000
   -13.29876     0.00000     0.00000     0.00000     0.00000
   -13.29476     0.00000     0.00000     0.00000     0.00000
   -13.29076     0.00000     0.00000     0.00000     0.00000
   -13.28776     0.00000     0.00000     0.00000     0.00000
   -13.28376     0.00000     0.00000     0.00000     0.00000
   -13.27976     0.00000     0.00000     0.00000     0.00000
   -13.27576     0.00000     0.00000     0.00000     0.00000
   -13.27176     0.00000     0.00000     0.00000     0.00000
   -13.26776     0.00000     0.00000     0.00000     0.00000
   -13.26376     0.00000     0.00000     0.00000     0.00000
   -13.26076     0.00000     0.00000     0.00000     0.00000
   -13.25676     0.00000     0.00000     0.00000     0.00000
   -13.25276     0.00000     0.00000     0.00000     0.00000
   -13.24876     0.00000     0.00000     0.00000     0.00000
   -13.24476     0.00000     0.00000     0.00000     0.00000
   -13.24076     0.00000     0.00000     0.00000     0.00000
   -13.23776     0.00000     0.00000     0.00000     0.00000
   -13.23376     0.00000     0.00000     0.00000     0.00000
   -13.22976     0.00000     0.00000     0.00000     0.00000
   -13.22576     0.00000     0.00000     0.00000     0.00000
   -13.22176     0.00000     0.00000     0.00000     0.00000
   -13.21776     0.00000     0.00000     0.00000     0.00000
   -13.21376     0.00000     0.00000     0.00000     0.00000
   -13.21076     0.00000     0.00000     0.00000     0.00000
   -13.20676     0.00000     0.00000     0.00000     0.00000
   -13.20276     0.00000     0.00000     0.00000     0.00000
   -13.19876     0.00000     0.00000     0.00000     0.00000
   -13.19476     0.00000     0.00000     0.00000     0.00000
   -13.19076     0.00000     0.00000     0.00000     0.00000
   -13.18676     0.00000     0.00000     0.00000     0.00000
   -13.18376     0.00000     0.00000     0.00000     0.00000
   -13.17976     0.00000     0.00000     0.00000     0.00000
   -13.17576     0.00000     0.00000     0.00000     0.00000
   -13.17176     0.00000     0.00000     0.00000     0.00000
   -13.16776     0.00000     0.00000     0.00000     0.00000
   -13.16376     0.00000     0.00000     0.00000     0.00000
   -13.16076     0.00000     0.00000     0.00000     0.00000
   -13.15676     0.00000     0.00000     0.00000     0.00000
   -13.15276     0.00000     0.00000     0.00000     0.00000
   -13.14876     0.00000     0.00000     0.00000     0.00000
   -13.14476     0.00000     0.00000     0.00000     0.00000
   -13.14076     0.00000     0.00000     0.00000     0.00000
   -13.13676     0.00000     0.00000     0.00000     0.00000
   -13.13376     0.00000     0.00000     0.00000     0.00000
   -13.12976     0.00000     0.00000     0.00000     0.00000
   -13.12576     0.00000     0.00000     0.00000     0.00000
   -13.12176     0.00000     0.00000     0.00000     0.00000
   -13.11776     0.00000     0.00000     0.00000     0.00000
   -13.11376     0.00000     0.00000     0.00000     0.00000
   -13.10976     0.00000     0.00000     0.00000     0.00000
   -13.10676     0.00000     0.00000     0.00000     0.00000
   -13.10276     0.00000     0.00000     0.00000     0.00000
   -13.09876     0.00000     0.00000     0.00000     0.00000
   -13.09476     0.00000     0.00000     0.00000     0.00000
   -13.09076     0.00000     0.00000     0.00000     0.00000
   -13.08676     0.00000     0.00000     0.00000     0.00000
   -13.08276     0.00000     0.00000     0.00000     0.00000
   -13.07976     0.00000     0.00000     0.00000     0.00000
   -13.07576     0.00000     0.00000     0.00000     0.00000
   -13.07176     0.00000     0.00000     0.00000     0.00000
   -13.06776     0.00000     0.00000     0.00000     0.00000
   -13.06376     0.00000     0.00000     0.00000     0.00000
   -13.05976     0.00000     0.00000     0.00000     0.00000
   -13.05676     0.00000     0.00000     0.00000     0.00000
   -13.05276     0.00000     0.00000     0.00000     0.00000
   -13.04876     0.00000     0.00000     0.00000     0.00000
   -13.04476     0.00000     0.00000     0.00000     0.00000
   -13.04076     0.00000     0.00000     0.00000     0.00000
   -13.03676     0.00000     0.00000     0.00000     0.00000
   -13.03276     0.00000     0.00000     0.00000     0.00000
   -13.02976     0.00000     0.00000     0.00000     0.00000
   -13.02576     0.00000     0.00000     0.00000     0.00000
   -13.02176     0.00000     0.00000     0.00000     0.00000
   -13.01776     0.00000     0.00000     0.00000     0.00000
   -13.01376     0.00000     0.00000     0.00000     0.00000
   -13.00976     0.00000     0.00000     0.00000     0.00000
   -13.00576     0.00000     0.00000     0.00000     0.00000
   -13.00276     0.00000     0.00000     0.00000     0.00000
   -12.99876     0.00000     0.00000     0.00000     0.00000
   -12.99476     0.00000     0.00000     0.00000     0.00000
   -12.99076     0.00000     0.00000     0.00000     0.00000
   -12.98676     0.00000     0.00000     0.00000     0.00000
   -12.98276     0.00000     0.00000     0.00000     0.00000
   -12.97876     0.00000     0.00000     0.00000     0.00000
   -12.97576     0.00000     0.00000     0.00000     0.00000
   -12.97176     0.00000     0.00000     0.00000     0.00000
   -12.96776     0.00000     0.00000     0.00000     0.00000
   -12.96376     0.00000     0.00000     0.00000     0.00000
   -12.95976     0.00000     0.00000     0.00000     0.00000
   -12.95576     0.00000     0.00000     0.00000     0.00000
   -12.95276     0.00000     0.00000     0.00000     0.00000
   -12.94876     0.00000     0.00000     0.00000     0.00000
   -12.94476     0.00000     0.00000     0.00000     0.00000
   -12.94076     0.00001     0.00000     0.00000     0.00001
   -12.93676     0.00001     0.00000     0.00000     0.00001
   -12.93276     0.00002     0.00000     0.00000     0.00002
   -12.92876     0.00003     0.00000     0.00000     0.00003
   -12.92576     0.00005     0.00000     0.00000     0.00005
   -12.92176     0.00008     0.00000     0.00000     0.00008
   -12.91776     0.00012     0.00000     0.00000     0.00012
   -12.91376     0.00017     0.00000     0.00000     0.00018
   -12.90976     0.00026     0.00000     0.00000     0.00026
   -12.90576     0.00037     0.00000     0.00000     0.00037
   -12.90176     0.00052     0.00000     0.00000     0.00053
   -12.89876     0.00072     0.00000     0.00001     0.00073
   -12.89476     0.00098     0.00000     0.00001     0.00099
   -12.89076     0.00130     0.00000     0.00001     0.00131
   -12.88676     0.00169     0.00001     0.00001     0.00171
   -12.88276     0.00216     0.00001     0.00002     0.00219
   -12.87876     0.00271     0.00001     0.00002     0.00275
   -12.87476     0.00335     0.00001     0.00003     0.00339
   -12.87176     0.00407     0.00002     0.00003     0.00412
   -12.86776     0.00486     0.00002     0.00004     0.00493
   -12.86376     0.00572     0.00003     0.00005     0.00580
   -12.85976     0.00664     0.00003     0.00006     0.00673
   -12.85576     0.00759     0.00004     0.00007     0.00769
   -12.85176     0.00856     0.00004     0.00007     0.00868
   -12.84876     0.00954     0.00005     0.00008     0.00968
   -12.84476     0.01052     0.00006     0.00009     0.01067
   -12.84076     0.01148     0.00006     0.00010     0.01164
   -12.83676     0.01242     0.00007     0.00011     0.01260
   -12.83276     0.01333     0.00008     0.00012     0.01353
   -12.82876     0.01424     0.00009     0.00013     0.01446
   -12.82476     0.01514     0.00010     0.00014     0.01538
   -12.82176     0.01606     0.00011     0.00015     0.01631
   -12.81776     0.01700     0.00012     0.00016     0.01728
   -12.81376     0.01799     0.00014     0.00017     0.01829
   -12.80976     0.01904     0.00015     0.00018     0.01937
   -12.80576     0.02016     0.00017     0.00019     0.02052
   -12.80176     0.02135     0.00019     0.00021     0.02174
   -12.79776     0.02260     0.00021     0.00022     0.02304
   -12.79476     0.02391     0.00024     0.00024     0.02438
   -12.79076     0.02524     0.00026     0.00025     0.02576
   -12.78676     0.02658     0.00028     0.00027     0.02714
   -12.78276     0.02790     0.00031     0.00029     0.02849
   -12.77876     0.02916     0.00033     0.00030     0.02980
   -12.77476     0.03035     0.00035     0.00032     0.03103
   -12.77076     0.03145     0.00038     0.00033     0.03216
   -12.76776     0.03245     0.00040     0.00034     0.03319
   -12.76376     0.03335     0.00041     0.00036     0.03412
   -12.75976     0.03415     0.00043     0.00037     0.03495
   -12.75576     0.03489     0.00045     0.00038     0.03571
   -12.75176     0.03557     0.00046     0.00039     0.03642
   -12.74776     0.03624     0.00048     0.00040     0.03712
   -12.74476     0.03692     0.00050     0.00041     0.03782
   -12.74076     0.03764     0.00052     0.00042     0.03857
   -12.73676     0.03842     0.00054     0.00043     0.03939
   -12.73276     0.03928     0.00057     0.00044     0.04029
   -12.72876     0.04023     0.00060     0.00046     0.04129
   -12.72476     0.04129     0.00063     0.00048     0.04239
   -12.72076     0.04244     0.00067     0.00050     0.04360
   -12.71776     0.04369     0.00071     0.00052     0.04491
   -12.71376     0.04502     0.00075     0.00054     0.04631
   -12.70976     0.04642     0.00079     0.00056     0.04778
   -12.70576     0.04787     0.00084     0.00059     0.04930
   -12.70176     0.04934     0.00089     0.00062     0.05085
   -12.69776     0.05082     0.00094     0.00064     0.05240
   -12.69376     0.05227     0.00099     0.00067     0.05393
   -12.69076     0.05368     0.00104     0.00069     0.05542
   -12.68676     0.05503     0.00109     0.00072     0.05683
   -12.68276     0.05630     0.00113     0.00074     0.05817
   -12.67876     0.05747     0.00118     0.00076     0.05941
   -12.67476     0.05856     0.00122     0.00078     0.06056
   -12.67076     0.05956     0.00126     0.00080     0.06162
   -12.66676     0.06049     0.00129     0.00082     0.06261
   -12.66376     0.06138     0.00133     0.00084     0.06354
   -12.65976     0.06223     0.00136     0.00086     0.06445
   -12.65576     0.06309     0.00140     0.00087     0.06537
   -12.65176     0.06398     0.00144     0.00089     0.06631
   -12.64776     0.06491     0.00148     0.00091     0.06731
   -12.64376     0.06591     0.00153     0.00094     0.06837
   -12.64076     0.06698     0.00158     0.00096     0.06951
   -12.63676     0.06811     0.00163     0.00099     0.07072
   -12.63276     0.06929     0.00168     0.00101     0.07199
   -12.62876     0.07052     0.00174     0.00104     0.07330
   -12.62476     0.07177     0.00180     0.00107     0.07464
   -12.62076     0.07302     0.00186     0.00110     0.07597
   -12.61676     0.07426     0.00191     0.00113     0.07730
   -12.61376     0.07547     0.00197     0.00116     0.07859
   -12.60976     0.07664     0.00202     0.00118     0.07985
   -12.60576     0.07778     0.00208     0.00121     0.08107
   -12.60176     0.07888     0.00213     0.00124     0.08224
   -12.59776     0.07994     0.00218     0.00126     0.08338
   -12.59376     0.08098     0.00223     0.00129     0.08450
   -12.58976     0.08199     0.00228     0.00131     0.08559
   -12.58676     0.08300     0.00233     0.00134     0.08666
   -12.58276     0.08399     0.00238     0.00136     0.08774
   -12.57876     0.08499     0.00243     0.00139     0.08881
   -12.57476     0.08599     0.00248     0.00142     0.08989
   -12.57076     0.08700     0.00253     0.00144     0.09097
   -12.56676     0.08802     0.00259     0.00147     0.09208
   -12.56376     0.08905     0.00264     0.00150     0.09319
   -12.55976     0.09009     0.00270     0.00153     0.09432
   -12.55576     0.09115     0.00276     0.00156     0.09546
   -12.55176     0.09220     0.00282     0.00159     0.09661
   -12.54776     0.09327     0.00288     0.00162     0.09777
   -12.54376     0.09432     0.00295     0.00165     0.09892
   -12.53976     0.09537     0.00301     0.00168     0.10006
   -12.53676     0.09639     0.00307     0.00171     0.10118
   -12.53276     0.09739     0.00313     0.00174     0.10226
   -12.52876     0.09835     0.00319     0.00177     0.10331
   -12.52476     0.09927     0.00325     0.00180     0.10432
   -12.52076     0.10014     0.00331     0.00182     0.10527
   -12.51676     0.10095     0.00336     0.00185     0.10616
   -12.51276     0.10171     0.00341     0.00187     0.10699
   -12.50976     0.10240     0.00345     0.00189     0.10775
   -12.50576     0.10303     0.00350     0.00191     0.10845
   -12.50176     0.10361     0.00354     0.00193     0.10908
   -12.49776     0.10413     0.00358     0.00195     0.10966
   -12.49376     0.10461     0.00362     0.00197     0.11020
   -12.48976     0.10506     0.00366     0.00198     0.11070
   -12.48576     0.10550     0.00370     0.00200     0.11120
   -12.48276     0.10593     0.00374     0.00202     0.11169
   -12.47876     0.10638     0.00379     0.00203     0.11221
   -12.47476     0.10686     0.00385     0.00205     0.11276
   -12.47076     0.10738     0.00391     0.00208     0.11337
   -12.46676     0.10796     0.00398     0.00210     0.11404
   -12.46276     0.10860     0.00406     0.00213     0.11479
   -12.45976     0.10931     0.00415     0.00216     0.11562
   -12.45576     0.11010     0.00424     0.00219     0.11653
   -12.45176     0.11096     0.00434     0.00223     0.11754
   -12.44776     0.11190     0.00445     0.00227     0.11862
   -12.44376     0.11291     0.00456     0.00232     0.11979
   -12.43976     0.11399     0.00468     0.00236     0.12104
   -12.43576     0.11513     0.00480     0.00241     0.12234
   -12.43276     0.11631     0.00493     0.00246     0.12370
   -12.42876     0.11752     0.00505     0.00251     0.12508
   -12.42476     0.11874     0.00518     0.00256     0.12648
   -12.42076     0.11994     0.00531     0.00262     0.12786
   -12.41676     0.12111     0.00543     0.00267     0.12921
   -12.41276     0.12224     0.00555     0.00272     0.13050
   -12.40876     0.12329     0.00567     0.00276     0.13172
   -12.40576     0.12427     0.00578     0.00281     0.13286
   -12.40176     0.12518     0.00589     0.00285     0.13391
   -12.39776     0.12601     0.00599     0.00289     0.13489
   -12.39376     0.12678     0.00609     0.00293     0.13580
   -12.38976     0.12751     0.00619     0.00296     0.13666
   -12.38576     0.12822     0.00629     0.00300     0.13751
   -12.38176     0.12892     0.00639     0.00304     0.13836
   -12.37876     0.12965     0.00650     0.00308     0.13923
   -12.37476     0.13042     0.00662     0.00312     0.14016
   -12.37076     0.13123     0.00675     0.00317     0.14114
   -12.36676     0.13209     0.00689     0.00322     0.14220
   -12.36276     0.13300     0.00704     0.00327     0.14332
   -12.35876     0.13396     0.00720     0.00333     0.14449
   -12.35576     0.13495     0.00737     0.00339     0.14571
   -12.35176     0.13596     0.00755     0.00345     0.14696
   -12.34776     0.13696     0.00773     0.00352     0.14820
   -12.34376     0.13795     0.00791     0.00358     0.14943
   -12.33976     0.13890     0.00808     0.00364     0.15062
   -12.33576     0.13981     0.00825     0.00370     0.15176
   -12.33176     0.14066     0.00842     0.00376     0.15284
   -12.32876     0.14146     0.00858     0.00381     0.15385
   -12.32476     0.14221     0.00873     0.00387     0.15481
   -12.32076     0.14291     0.00888     0.00392     0.15571
   -12.31676     0.14357     0.00903     0.00397     0.15656
   -12.31276     0.14421     0.00917     0.00401     0.15739
   -12.30876     0.14484     0.00930     0.00406     0.15821
   -12.30476     0.14548     0.00944     0.00411     0.15903
   -12.30176     0.14613     0.00958     0.00416     0.15987
   -12.29776     0.14682     0.00972     0.00421     0.16075
   -12.29376     0.14753     0.00986     0.00426     0.16166
   -12.28976     0.14829     0.01000     0.00432     0.16261
   -12.28576     0.14909     0.01014     0.00437     0.16361
   -12.28176     0.14993     0.01029     0.00443     0.16465
   -12.27776     0.15081     0.01043     0.00449     0.16572
   -12.27476     0.15171     0.01057     0.00455     0.16683
   -12.27076     0.15264     0.01071     0.00461     0.16796
   -12.26676     0.15359     0.01084     0.00467     0.16910
   -12.26276     0.15454     0.01097     0.00473     0.17024
   -12.25876     0.15548     0.01111     0.00479     0.17138
   -12.25476     0.15642     0.01124     0.00485     0.17250
   -12.25176     0.15734     0.01137     0.00491     0.17362
   -12.24776     0.15825     0.01151     0.00497     0.17472
   -12.24376     0.15915     0.01165     0.00503     0.17582
   -12.23976     0.16003     0.01179     0.00509     0.17691
   -12.23576     0.16091     0.01195     0.00516     0.17801
   -12.23176     0.16179     0.01211     0.00523     0.17913
   -12.22776     0.16269     0.01229     0.00530     0.18028
   -12.22476     0.16360     0.01248     0.00538     0.18146
   -12.22076     0.16455     0.01269     0.00546     0.18270
   -12.21676     0.16553     0.01291     0.00555     0.18399
   -12.21276     0.16655     0.01315     0.00564     0.18534
   -12.20876     0.16761     0.01340     0.00574     0.18675
   -12.20476     0.16870     0.01367     0.00585     0.18821
   -12.20076     0.16981     0.01394     0.00595     0.18970
   -12.19776     0.17094     0.01422     0.00606     0.19122
   -12.19376     0.17205     0.01450     0.00617     0.19272
   -12.18976     0.17314     0.01478     0.00628     0.19420
   -12.18576     0.17419     0.01505     0.00638     0.19562
   -12.18176     0.17517     0.01531     0.00648     0.19696
   -12.17776     0.17607     0.01556     0.00657     0.19820
   -12.17376     0.17688     0.01579     0.00666     0.19933
   -12.17076     0.17761     0.01600     0.00674     0.20035
   -12.16676     0.17825     0.01619     0.00681     0.20126
   -12.16276     0.17882     0.01637     0.00688     0.20207
   -12.15876     0.17932     0.01654     0.00694     0.20281
   -12.15476     0.17979     0.01670     0.00700     0.20349
   -12.15076     0.18023     0.01686     0.00706     0.20415
   -12.14776     0.18067     0.01702     0.00712     0.20481
   -12.14376     0.18113     0.01719     0.00718     0.20550
   -12.13976     0.18163     0.01736     0.00725     0.20624
   -12.13576     0.18217     0.01755     0.00732     0.20704
   -12.13176     0.18277     0.01775     0.00740     0.20791
   -12.12776     0.18342     0.01796     0.00748     0.20886
   -12.12376     0.18414     0.01818     0.00757     0.20989
   -12.12076     0.18491     0.01840     0.00767     0.21098
   -12.11676     0.18572     0.01863     0.00777     0.21212
   -12.11276     0.18657     0.01886     0.00787     0.21330
   -12.10876     0.18744     0.01909     0.00797     0.21450
   -12.10476     0.18832     0.01932     0.00807     0.21571
   -12.10076     0.18920     0.01954     0.00817     0.21691
   -12.09676     0.19007     0.01976     0.00827     0.21810
   -12.09376     0.19093     0.01998     0.00836     0.21928
   -12.08976     0.19179     0.02021     0.00846     0.22046
   -12.08576     0.19264     0.02043     0.00856     0.22164
   -12.08176     0.19350     0.02067     0.00867     0.22284
   -12.07776     0.19437     0.02092     0.00878     0.22406
   -12.07376     0.19525     0.02119     0.00889     0.22533
   -12.06976     0.19615     0.02149     0.00901     0.22665
   -12.06676     0.19708     0.02180     0.00915     0.22803
   -12.06276     0.19803     0.02215     0.00928     0.22946
   -12.05876     0.19899     0.02251     0.00943     0.23093
   -12.05476     0.19995     0.02290     0.00959     0.23244
   -12.05076     0.20092     0.02331     0.00974     0.23397
   -12.04676     0.20188     0.02372     0.00991     0.23551
   -12.04376     0.20282     0.02415     0.01007     0.23703
   -12.03976     0.20374     0.02457     0.01024     0.23854
   -12.03576     0.20463     0.02500     0.01040     0.24003
   -12.03176     0.20551     0.02542     0.01056     0.24150
   -12.02776     0.20638     0.02585     0.01073     0.24295
   -12.02376     0.20723     0.02627     0.01089     0.24440
   -12.01976     0.20809     0.02671     0.01106     0.24586
   -12.01676     0.20896     0.02716     0.01123     0.24735
   -12.01276     0.20983     0.02763     0.01142     0.24889
   -12.00876     0.21073     0.02814     0.01161     0.25049
   -12.00476     0.21165     0.02869     0.01183     0.25217
   -12.00076     0.21259     0.02928     0.01205     0.25393
   -11.99676     0.21356     0.02992     0.01230     0.25578
   -11.99276     0.21453     0.03061     0.01256     0.25771
   -11.98976     0.21552     0.03135     0.01284     0.25971
   -11.98576     0.21652     0.03213     0.01313     0.26178
   -11.98176     0.21752     0.03294     0.01344     0.26390
   -11.97776     0.21853     0.03378     0.01375     0.26606
   -11.97376     0.21953     0.03464     0.01407     0.26824
   -11.96976     0.22053     0.03550     0.01440     0.27044
   -11.96676     0.22154     0.03638     0.01474     0.27266
   -11.96276     0.22256     0.03726     0.01508     0.27489
   -11.95876     0.22359     0.03814     0.01542     0.27715
   -11.95476     0.22463     0.03903     0.01576     0.27943
   -11.95076     0.22569     0.03993     0.01611     0.28173
   -11.94676     0.22676     0.04083     0.01647     0.28406
