     #Energy           s           p           d       tot  
   -13.48376     0.00000     0.00000     0.00000     0.00000
   -13.47976     0.00000     0.00000     0.00000     0.00000
   -13.47576     0.00000     0.00000     0.00000     0.00000
   -13.47176     0.00000     0.00000     0.00000     0.00000
   -13.46876     0.00000     0.00000     0.00000     0.00000
   -13.46476     0.00000     0.00000     0.00000     0.00000
   -13.46076     0.00000     0.00000     0.00000     0.00000
   -13.45676     0.00000     0.00000     0.00000     0.00000
   -13.45276     0.00000     0.00000     0.00000     0.00000
   -13.44876     0.00000     0.00000     0.00000     0.00000
   -13.44576     0.00000     0.00000     0.00000     0.00000
   -13.44176     0.00000     0.00000     0.00000     0.00000
   -13.43776     0.00000     0.00000     0.00000     0.00000
   -13.43376     0.00000     0.00000     0.00000     0.00000
   -13.42976     0.00000     0.00000     0.00000     0.00000
   -13.42576     0.00000     0.00000     0.00000     0.00000
   -13.42176     0.00000     0.00000     0.00000     0.00000
   -13.41876     0.00000     0.00000     0.00000     0.00000
   -13.41476     0.00000     0.00000     0.00000     0.00000
   -13.41076     0.00000     0.00000     0.00000     0.00000
   -13.40676     0.00000     0.00000     0.00000     0.00000
   -13.40276     0.00000     0.00000     0.00000     0.00000
   -13.39876     0.00000     0.00000     0.00000     0.00000
   -13.39476     0.00000     0.00000     0.00000     0.00000
   -13.39176     0.00000     0.00000     0.00000     0.00000
   -13.38776     0.00000     0.00000     0.00000     0.00000
   -13.38376     0.00000     0.00000     0.00000     0.00000
   -13.37976     0.00000     0.00000     0.00000     0.00000
   -13.37576     0.00000     0.00000     0.00000     0.00000
   -13.37176     0.00000     0.00000     0.00000     0.00000
   -13.36776     0.00000     0.00000     0.00000     0.00000
   -13.36476     0.00000     0.00000     0.00000     0.00000
   -13.36076     0.00000     0.00000     0.00000     0.00000
   -13.35676     0.00000     0.00000     0.00000     0.00000
   -13.35276     0.00000     0.00000     0.00000     0.00000
   -13.34876     0.00000     0.00000     0.00000     0.00000
   -13.34476     0.00000     0.00000     0.00000     0.00000
   -13.34176     0.00000     0.00000     0.00000     0.00000
   -13.33776     0.00000     0.00000     0.00000     0.00000
   -13.33376     0.00000     0.00000     0.00000     0.00000
   -13.32976     0.00000     0.00000     0.00000     0.00000
   -13.32576     0.00000     0.00000     0.00000     0.00000
   -13.32176     0.00000     0.00000     0.00000     0.00000
   -13.31776     0.00000     0.00000     0.00000     0.00000
   -13.31476     0.00000     0.00000     0.00000     0.00000
   -13.31076     0.00000     0.00000     0.00000     0.00000
   -13.30676     0.00000     0.00000     0.00000     0.00000
   -13.30276     0.00000     0.00000     0.00000     0.00000
   -13.29876     0.00000     0.00000     0.00000     0.00000
   -13.29476     0.00000     0.00000     0.00000     0.00000
   -13.29076     0.00000     0.00000     0.00000     0.00000
   -13.28776     0.00000     0.00000     0.00000     0.00000
   -13.28376     0.00000     0.00000     0.00000     0.00000
   -13.27976     0.00000     0.00000     0.00000     0.00000
   -13.27576     0.00000     0.00000     0.00000     0.00000
   -13.27176     0.00000     0.00000     0.00000     0.00000
   -13.26776     0.00000     0.00000     0.00000     0.00000
   -13.26376     0.00000     0.00000     0.00000     0.00000
   -13.26076     0.00000     0.00000     0.00000     0.00000
   -13.25676     0.00000     0.00000     0.00000     0.00000
   -13.25276     0.00000     0.00000     0.00000     0.00000
   -13.24876     0.00000     0.00000     0.00000     0.00000
   -13.24476     0.00000     0.00000     0.00000     0.00000
   -13.24076     0.00000     0.00000     0.00000     0.00000
   -13.23776     0.00000     0.00000     0.00000     0.00000
   -13.23376     0.00000     0.00000     0.00000     0.00000
   -13.22976     0.00000     0.00000     0.00000     0.00000
   -13.22576     0.00000     0.00000     0.00000     0.00000
   -13.22176     0.00000     0.00000     0.00000     0.00000
   -13.21776     0.00000     0.00000     0.00000     0.00000
   -13.21376     0.00000     0.00000     0.00000     0.00000
   -13.21076     0.00000     0.00000     0.00000     0.00000
   -13.20676     0.00000     0.00000     0.00000     0.00000
   -13.20276     0.00000     0.00000     0.00000     0.00000
   -13.19876     0.00000     0.00000     0.00000     0.00000
   -13.19476     0.00000     0.00000     0.00000     0.00000
   -13.19076     0.00000     0.00000     0.00000     0.00000
   -13.18676     0.00000     0.00000     0.00000     0.00000
   -13.18376     0.00000     0.00000     0.00000     0.00000
   -13.17976     0.00000     0.00000     0.00000     0.00000
   -13.17576     0.00000     0.00000     0.00000     0.00000
   -13.17176     0.00000     0.00000     0.00000     0.00000
   -13.16776     0.00000     0.00000     0.00000     0.00000
   -13.16376     0.00000     0.00000     0.00000     0.00000
   -13.16076     0.00000     0.00000     0.00000     0.00000
   -13.15676     0.00000     0.00000     0.00000     0.00000
   -13.15276     0.00000     0.00000     0.00000     0.00000
   -13.14876     0.00000     0.00000     0.00000     0.00000
   -13.14476     0.00000     0.00000     0.00000     0.00000
   -13.14076     0.00000     0.00000     0.00000     0.00000
   -13.13676     0.00000     0.00000     0.00000     0.00000
   -13.13376     0.00000     0.00000     0.00000     0.00000
   -13.12976     0.00000     0.00000     0.00000     0.00000
   -13.12576     0.00000     0.00000     0.00000     0.00000
   -13.12176     0.00000     0.00000     0.00000     0.00000
   -13.11776     0.00000     0.00000     0.00000     0.00000
   -13.11376     0.00000     0.00000     0.00000     0.00000
   -13.10976     0.00000     0.00000     0.00000     0.00000
   -13.10676     0.00000     0.00000     0.00000     0.00000
   -13.10276     0.00000     0.00000     0.00000     0.00000
   -13.09876     0.00000     0.00000     0.00000     0.00000
   -13.09476     0.00000     0.00000     0.00000     0.00000
   -13.09076     0.00000     0.00000     0.00000     0.00000
   -13.08676     0.00000     0.00000     0.00000     0.00000
   -13.08276     0.00000     0.00000     0.00000     0.00000
   -13.07976     0.00000     0.00000     0.00000     0.00000
   -13.07576     0.00000     0.00000     0.00000     0.00000
   -13.07176     0.00000     0.00000     0.00000     0.00000
   -13.06776     0.00000     0.00000     0.00000     0.00000
   -13.06376     0.00000     0.00000     0.00000     0.00000
   -13.05976     0.00000     0.00000     0.00000     0.00000
   -13.05676     0.00000     0.00000     0.00000     0.00000
   -13.05276     0.00000     0.00000     0.00000     0.00000
   -13.04876     0.00000     0.00000     0.00000     0.00000
   -13.04476     0.00000     0.00000     0.00000     0.00000
   -13.04076     0.00000     0.00000     0.00000     0.00000
   -13.03676     0.00000     0.00000     0.00000     0.00000
   -13.03276     0.00000     0.00000     0.00000     0.00000
   -13.02976     0.00000     0.00000     0.00000     0.00000
   -13.02576     0.00000     0.00000     0.00000     0.00000
   -13.02176     0.00000     0.00000     0.00000     0.00000
   -13.01776     0.00000     0.00000     0.00000     0.00000
   -13.01376     0.00000     0.00000     0.00000     0.00000
   -13.00976     0.00000     0.00000     0.00000     0.00000
   -13.00576     0.00000     0.00000     0.00000     0.00000
   -13.00276     0.00000     0.00000     0.00000     0.00000
   -12.99876     0.00000     0.00000     0.00000     0.00000
   -12.99476     0.00000     0.00000     0.00000     0.00000
   -12.99076     0.00000     0.00000     0.00000     0.00000
   -12.98676     0.00000     0.00000     0.00000     0.00000
   -12.98276     0.00000     0.00000     0.00000     0.00000
   -12.97876     0.00001     0.00000     0.00000     0.00001
   -12.97576     0.00001     0.00000     0.00000     0.00002
   -12.97176     0.00003     0.00000     0.00000     0.00003
   -12.96776     0.00007     0.00000     0.00000     0.00007
   -12.96376     0.00014     0.00000     0.00000     0.00015
   -12.95976     0.00029     0.00001     0.00000     0.00029
   -12.95576     0.00056     0.00001     0.00000     0.00057
   -12.95276     0.00105     0.00002     0.00000     0.00107
   -12.94876     0.00193     0.00004     0.00000     0.00196
   -12.94476     0.00341     0.00007     0.00000     0.00348
   -12.94076     0.00588     0.00011     0.00000     0.00599
   -12.93676     0.00983     0.00019     0.00000     0.01002
   -12.93276     0.01599     0.00031     0.00000     0.01630
   -12.92876     0.02531     0.00048     0.00000     0.02580
   -12.92576     0.03900     0.00075     0.00001     0.03975
   -12.92176     0.05851     0.00112     0.00001     0.05964
   -12.91776     0.08558     0.00164     0.00001     0.08724
   -12.91376     0.12207     0.00234     0.00002     0.12443
   -12.90976     0.16995     0.00326     0.00002     0.17324
   -12.90576     0.23104     0.00444     0.00003     0.23551
   -12.90176     0.30688     0.00590     0.00005     0.31283
   -12.89876     0.39842     0.00767     0.00006     0.40614
   -12.89476     0.50591     0.00974     0.00007     0.51572
   -12.89076     0.62840     0.01211     0.00009     0.64060
   -12.88676     0.76385     0.01473     0.00011     0.77869
   -12.88276     0.90886     0.01754     0.00014     0.92653
   -12.87876     1.05872     0.02044     0.00016     1.07932
   -12.87476     1.20777     0.02334     0.00018     1.23129
   -12.87176     1.34960     0.02610     0.00020     1.37590
   -12.86776     1.47770     0.02860     0.00022     1.50652
   -12.86376     1.58590     0.03071     0.00024     1.61685
   -12.85976     1.66890     0.03236     0.00025     1.70151
   -12.85576     1.72470     0.03347     0.00026     1.75843
   -12.85176     1.75220     0.03404     0.00027     1.78651
   -12.84876     1.75370     0.03410     0.00027     1.78807
   -12.84476     1.73420     0.03377     0.00027     1.76824
   -12.84076     1.70130     0.03319     0.00027     1.73476
   -12.83676     1.66490     0.03254     0.00026     1.69771
   -12.83276     1.63510     0.03204     0.00026     1.66740
   -12.82876     1.62160     0.03187     0.00026     1.65373
   -12.82476     1.63330     0.03219     0.00027     1.66576
   -12.82176     1.67540     0.03312     0.00028     1.70879
   -12.81776     1.74900     0.03467     0.00029     1.78397
   -12.81376     1.85150     0.03680     0.00032     1.88862
   -12.80976     1.97550     0.03935     0.00034     2.01519
   -12.80576     2.10940     0.04209     0.00037     2.15186
   -12.80176     2.23980     0.04476     0.00039     2.28495
   -12.79776     2.35200     0.04705     0.00042     2.39946
   -12.79476     2.43140     0.04868     0.00043     2.48051
   -12.79076     2.46670     0.04942     0.00044     2.51656
   -12.78676     2.45130     0.04914     0.00044     2.50088
   -12.78276     2.38300     0.04780     0.00043     2.43123
   -12.77876     2.26600     0.04549     0.00041     2.31190
   -12.77476     2.11060     0.04240     0.00038     2.15338
   -12.77076     1.93010     0.03881     0.00035     1.96926
   -12.76776     1.74250     0.03508     0.00032     1.77790
   -12.76376     1.56510     0.03157     0.00029     1.59696
   -12.75976     1.41500     0.02861     0.00026     1.44388
   -12.75576     1.30606     0.02649     0.00025     1.33280
   -12.75176     1.24741     0.02541     0.00024     1.27306
   -12.74776     1.24424     0.02545     0.00024     1.26993
   -12.74476     1.29558     0.02661     0.00025     1.32244
   -12.74076     1.39630     0.02877     0.00028     1.42535
   -12.73676     1.53800     0.03178     0.00031     1.57009
   -12.73276     1.70920     0.03539     0.00035     1.74493
   -12.72876     1.89760     0.03935     0.00039     1.93734
   -12.72476     2.09110     0.04342     0.00043     2.13496
   -12.72076     2.27800     0.04737     0.00048     2.32584
   -12.71776     2.44810     0.05096     0.00052     2.49957
   -12.71376     2.59220     0.05402     0.00055     2.64677
   -12.70976     2.70320     0.05640     0.00058     2.76018
   -12.70576     2.77520     0.05796     0.00060     2.83377
   -12.70176     2.80370     0.05863     0.00062     2.86294
   -12.69776     2.78710     0.05834     0.00062     2.84606
   -12.69376     2.72500     0.05711     0.00061     2.78273
   -12.69076     2.62200     0.05501     0.00060     2.67761
   -12.68676     2.48430     0.05218     0.00057     2.53705
   -12.68276     2.32230     0.04884     0.00054     2.37168
   -12.67876     2.14970     0.04528     0.00050     2.19548
   -12.67476     1.98160     0.04182     0.00047     2.02388
   -12.67076     1.83390     0.03879     0.00044     1.87313
   -12.66676     1.72060     0.03649     0.00042     1.75751
   -12.66376     1.65220     0.03516     0.00040     1.68776
   -12.65976     1.63480     0.03491     0.00040     1.67011
   -12.65576     1.66820     0.03574     0.00042     1.70436
   -12.65176     1.74630     0.03753     0.00044     1.78427
   -12.64776     1.85760     0.04004     0.00047     1.89811
   -12.64376     1.98740     0.04294     0.00051     2.03085
   -12.64076     2.11890     0.04588     0.00055     2.16533
   -12.63676     2.23660     0.04852     0.00059     2.28571
   -12.63276     2.32780     0.05060     0.00062     2.37902
   -12.62876     2.38470     0.05192     0.00064     2.43727
   -12.62476     2.40400     0.05244     0.00066     2.45710
   -12.62076     2.38850     0.05221     0.00066     2.44137
   -12.61676     2.34450     0.05134     0.00066     2.39649
   -12.61376     2.28130     0.05004     0.00064     2.33198
   -12.60976     2.20860     0.04852     0.00063     2.25774
   -12.60576     2.13560     0.04697     0.00061     2.18318
   -12.60176     2.06990     0.04557     0.00059     2.11606
   -12.59776     2.01650     0.04442     0.00057     2.06149
   -12.59376     1.97780     0.04358     0.00055     2.02193
   -12.58976     1.95390     0.04306     0.00054     1.99750
   -12.58676     1.94390     0.04284     0.00053     1.98727
   -12.58276     1.94520     0.04290     0.00053     1.98862
   -12.57876     1.95600     0.04317     0.00053     1.99970
   -12.57476     1.97360     0.04362     0.00053     2.01775
   -12.57076     1.99600     0.04419     0.00054     2.04073
   -12.56676     2.02110     0.04483     0.00055     2.06649
   -12.56376     2.04650     0.04550     0.00057     2.09257
   -12.55976     2.07000     0.04613     0.00058     2.11671
   -12.55576     2.08900     0.04664     0.00059     2.13623
   -12.55176     2.10030     0.04698     0.00060     2.14788
   -12.54776     2.10150     0.04707     0.00060     2.14917
   -12.54376     2.09020     0.04685     0.00060     2.13765
   -12.53976     2.06430     0.04629     0.00059     2.11118
   -12.53676     2.02360     0.04536     0.00058     2.06954
   -12.53276     1.96690     0.04407     0.00056     2.01153
   -12.52876     1.89550     0.04243     0.00053     1.93846
   -12.52476     1.80990     0.04046     0.00050     1.85087
   -12.52076     1.71200     0.03822     0.00047     1.75069
   -12.51676     1.60460     0.03576     0.00043     1.64079
   -12.51276     1.49048     0.03315     0.00040     1.52403
   -12.50976     1.37456     0.03050     0.00036     1.40542
   -12.50576     1.26192     0.02792     0.00033     1.29017
   -12.50176     1.15938     0.02555     0.00030     1.18523
   -12.49776     1.07405     0.02356     0.00028     1.09788
   -12.49376     1.01289     0.02208     0.00026     1.03523
   -12.48976     0.98156     0.02126     0.00025     1.00307
   -12.48576     0.98444     0.02117     0.00025     1.00586
   -12.48276     1.02331     0.02187     0.00026     1.04544
   -12.47876     1.09734     0.02333     0.00028     1.12095
   -12.47476     1.20290     0.02549     0.00030     1.22869
   -12.47076     1.33550     0.02825     0.00034     1.36409
   -12.46676     1.48850     0.03149     0.00038     1.52036
   -12.46276     1.65570     0.03506     0.00042     1.69118
   -12.45976     1.83000     0.03884     0.00046     1.86930
   -12.45576     2.00580     0.04271     0.00051     2.04902
   -12.45176     2.17860     0.04655     0.00055     2.22571
   -12.44776     2.34290     0.05027     0.00060     2.39376
   -12.44376     2.49380     0.05372     0.00064     2.54816
   -12.43976     2.62620     0.05679     0.00068     2.68367
   -12.43576     2.73380     0.05932     0.00071     2.79383
   -12.43276     2.81020     0.06114     0.00073     2.87207
   -12.42876     2.84970     0.06211     0.00074     2.91255
   -12.42476     2.84790     0.06212     0.00074     2.91076
   -12.42076     2.80300     0.06111     0.00073     2.86484
   -12.41676     2.71700     0.05915     0.00070     2.77685
   -12.41276     2.59600     0.05636     0.00067     2.65303
   -12.40876     2.44980     0.05300     0.00062     2.50342
   -12.40576     2.29230     0.04936     0.00058     2.34224
   -12.40176     2.13890     0.04582     0.00054     2.18526
   -12.39776     2.00500     0.04273     0.00050     2.04823
   -12.39376     1.90470     0.04040     0.00048     1.94558
   -12.38976     1.84890     0.03906     0.00047     1.88843
   -12.38576     1.84310     0.03884     0.00048     1.88242
   -12.38176     1.88830     0.03974     0.00050     1.92854
   -12.37876     1.97930     0.04164     0.00054     2.02148
   -12.37476     2.10580     0.04430     0.00058     2.15068
   -12.37076     2.25450     0.04743     0.00063     2.30256
   -12.36676     2.40930     0.05067     0.00069     2.46065
   -12.36276     2.55450     0.05368     0.00073     2.60891
   -12.35876     2.67530     0.05615     0.00077     2.73222
   -12.35576     2.76040     0.05784     0.00080     2.81904
   -12.35176     2.80260     0.05860     0.00081     2.86201
   -12.34776     2.79890     0.05838     0.00081     2.85809
   -12.34376     2.75230     0.05724     0.00079     2.81033
   -12.33976     2.66900     0.05531     0.00076     2.72507
   -12.33576     2.55910     0.05282     0.00072     2.61265
   -12.33176     2.43410     0.05003     0.00068     2.48481
   -12.32876     2.30700     0.04721     0.00064     2.35484
   -12.32476     2.18970     0.04461     0.00060     2.23491
   -12.32076     2.09180     0.04246     0.00056     2.13483
   -12.31676     2.02010     0.04092     0.00054     2.06157
   -12.31276     1.97890     0.04009     0.00053     2.01952
   -12.30876     1.96800     0.03997     0.00053     2.00850
   -12.30476     1.98520     0.04052     0.00054     2.02627
   -12.30176     2.02560     0.04165     0.00057     2.06781
   -12.29776     2.08200     0.04320     0.00059     2.12580
   -12.29376     2.14790     0.04503     0.00062     2.19355
   -12.28976     2.21600     0.04694     0.00066     2.26360
   -12.28576     2.27990     0.04880     0.00069     2.32939
   -12.28176     2.33480     0.05047     0.00072     2.38599
   -12.27776     2.37740     0.05183     0.00074     2.42997
   -12.27476     2.40570     0.05283     0.00076     2.45930
   -12.27076     2.41970     0.05345     0.00078     2.47393
   -12.26676     2.42130     0.05370     0.00078     2.47578
   -12.26276     2.41400     0.05363     0.00078     2.46841
   -12.25876     2.40160     0.05333     0.00078     2.45572
   -12.25476     2.38950     0.05293     0.00078     2.44320
   -12.25176     2.38350     0.05255     0.00077     2.43682
   -12.24776     2.38930     0.05232     0.00077     2.44238
   -12.24376     2.41190     0.05238     0.00077     2.46505
   -12.23976     2.45590     0.05285     0.00077     2.50952
   -12.23576     2.52380     0.05381     0.00079     2.57839
   -12.23176     2.61600     0.05530     0.00081     2.67211
   -12.22776     2.73140     0.05732     0.00085     2.78956
   -12.22476     2.86600     0.05980     0.00089     2.92669
   -12.22076     3.01330     0.06263     0.00095     3.07688
   -12.21676     3.16490     0.06563     0.00101     3.23154
   -12.21276     3.31070     0.06858     0.00108     3.38036
   -12.20876     3.43910     0.07121     0.00114     3.51146
   -12.20476     3.53790     0.07327     0.00120     3.61238
   -12.20076     3.59680     0.07449     0.00125     3.67254
   -12.19776     3.60570     0.07465     0.00128     3.68163
   -12.19376     3.55900     0.07362     0.00128     3.63390
   -12.18976     3.45420     0.07134     0.00127     3.52680
   -12.18576     3.29430     0.06787     0.00123     3.36340
   -12.18176     3.08810     0.06341     0.00117     3.15268
   -12.17776     2.84860     0.05824     0.00109     2.90792
   -12.17376     2.59280     0.05273     0.00100     2.64653
   -12.17076     2.34010     0.04729     0.00091     2.38829
   -12.16676     2.10960     0.04232     0.00082     2.15274
   -12.16276     1.91820     0.03819     0.00075     1.95714
   -12.15876     1.77980     0.03518     0.00070     1.81567
   -12.15476     1.70230     0.03346     0.00066     1.73643
   -12.15076     1.68880     0.03310     0.00065     1.72255
   -12.14776     1.73620     0.03404     0.00066     1.77091
   -12.14376     1.83670     0.03614     0.00069     1.87353
   -12.13976     1.97870     0.03915     0.00073     2.01858
   -12.13576     2.14770     0.04278     0.00079     2.19127
   -12.13176     2.32820     0.04671     0.00084     2.37576
   -12.12776     2.50500     0.05063     0.00089     2.55652
   -12.12376     2.66430     0.05422     0.00094     2.71946
   -12.12076     2.79500     0.05724     0.00098     2.85322
   -12.11676     2.89070     0.05952     0.00100     2.95122
   -12.11276     2.94790     0.06098     0.00101     3.00989
   -12.10876     2.97000     0.06163     0.00102     3.03265
   -12.10476     2.96350     0.06161     0.00101     3.02613
   -12.10076     2.93950     0.06114     0.00101     3.00165
   -12.09676     2.91150     0.06047     0.00101     2.97298
   -12.09376     2.89350     0.05991     0.00101     2.95443
   -12.08976     2.89820     0.05972     0.00104     2.95895
   -12.08576     2.93520     0.06009     0.00107     2.99636
   -12.08176     3.00950     0.06114     0.00113     3.07177
   -12.07776     3.11940     0.06283     0.00120     3.18344
   -12.07376     3.25880     0.06506     0.00129     3.32515
   -12.06976     3.41650     0.06759     0.00139     3.48549
   -12.06676     3.57820     0.07017     0.00149     3.64986
   -12.06276     3.72870     0.07250     0.00158     3.80278
   -12.05876     3.85440     0.07433     0.00167     3.93039
   -12.05476     3.94520     0.07548     0.00173     4.02241
   -12.05076     3.99550     0.07587     0.00178     4.07315
   -12.04676     4.00580     0.07553     0.00180     4.08313
   -12.04376     3.98290     0.07458     0.00181     4.05929
   -12.03976     3.93840     0.07321     0.00180     4.01341
   -12.03576     3.88780     0.07170     0.00178     3.96128
   -12.03176     3.84870     0.07028     0.00176     3.92074
   -12.02776     3.83980     0.06921     0.00175     3.91076
   -12.02376     3.87680     0.06869     0.00175     3.94724
   -12.01976     3.97210     0.06883     0.00178     4.04271
   -12.01676     4.13240     0.06966     0.00182     4.20389
   -12.01276     4.35810     0.07114     0.00189     4.43113
   -12.00876     4.64190     0.07311     0.00199     4.71700
   -12.00476     4.97080     0.07539     0.00210     5.04829
   -12.00076     5.32650     0.07774     0.00221     5.40645
   -11.99676     5.68810     0.07991     0.00233     5.77034
   -11.99276     6.03490     0.08176     0.00245     6.11911
   -11.98976     6.34920     0.08311     0.00254     6.43485
   -11.98576     6.61820     0.08392     0.00262     6.70473
   -11.98176     6.83690     0.08425     0.00267     6.92382
   -11.97776     7.00570     0.08416     0.00270     7.09257
   -11.97376     7.13190     0.08389     0.00272     7.21851
   -11.96976     7.22860     0.08357     0.00272     7.31490
   -11.96676     7.30540     0.08340     0.00272     7.39152
   -11.96276     7.37570     0.08348     0.00272     7.46190
   -11.95876     7.44560     0.08385     0.00272     7.53218
   -11.95476     7.51900     0.08450     0.00273     7.60623
   -11.95076     7.59040     0.08530     0.00275     7.67845
   -11.94676     7.65150     0.08607     0.00276     7.74033
