 #  energy  real  imag
  0.000000000000000E+000 -1.6349545E-02  0.0000000E+00
  6.666666666666666E-004 -1.6329218E-02  0.0000000E+00
  1.333333333333333E-003 -1.6308833E-02  0.0000000E+00
  2.000000000000000E-003 -1.6288392E-02  0.0000000E+00
  2.666666666666667E-003 -1.6267894E-02  0.0000000E+00
  3.333333333333334E-003 -1.6247338E-02  0.0000000E+00
  4.000000000000000E-003 -1.6226724E-02  0.0000000E+00
  4.666666666666667E-003 -1.6206054E-02  0.0000000E+00
  5.333333333333333E-003 -1.6185325E-02  0.0000000E+00
  6.000000000000000E-003 -1.6164539E-02  0.0000000E+00
  6.666666666666667E-003 -1.6143695E-02  0.0000000E+00
  7.333333333333333E-003 -1.6122792E-02  0.0000000E+00
  8.000000000000000E-003 -1.6101830E-02  0.0000000E+00
  8.666666666666666E-003 -1.6080810E-02  0.0000000E+00
  9.333333333333334E-003 -1.6059732E-02  0.0000000E+00
  1.000000000000000E-002 -1.6038593E-02  0.0000000E+00
  1.066666666666667E-002 -1.6017396E-02  0.0000000E+00
  1.133333333333333E-002 -1.5996139E-02  0.0000000E+00
  1.200000000000000E-002 -1.5974823E-02  0.0000000E+00
  1.266666666666667E-002 -1.5953446E-02  0.0000000E+00
  1.333333333333333E-002 -1.5932010E-02  0.0000000E+00
  1.400000000000000E-002 -1.5910514E-02  0.0000000E+00
  1.466666666666667E-002 -1.5888957E-02  0.0000000E+00
  1.533333333333333E-002 -1.5867339E-02  0.0000000E+00
  1.600000000000000E-002 -1.5845660E-02  0.0000000E+00
  1.666666666666667E-002 -1.5823921E-02  0.0000000E+00
  1.733333333333333E-002 -1.5802119E-02  0.0000000E+00
  1.800000000000000E-002 -1.5780257E-02  0.0000000E+00
  1.866666666666667E-002 -1.5758334E-02  0.0000000E+00
  1.933333333333333E-002 -1.5736347E-02  0.0000000E+00
  2.000000000000000E-002 -1.5714299E-02  0.0000000E+00
  2.066666666666667E-002 -1.5692189E-02  0.0000000E+00
  2.133333333333333E-002 -1.5670016E-02  0.0000000E+00
  2.200000000000000E-002 -1.5647780E-02  0.0000000E+00
  2.266666666666667E-002 -1.5625482E-02  0.0000000E+00
  2.333333333333333E-002 -1.5603121E-02  0.0000000E+00
  2.400000000000000E-002 -1.5580696E-02  0.0000000E+00
  2.466666666666667E-002 -1.5558208E-02  0.0000000E+00
  2.533333333333333E-002 -1.5535656E-02  0.0000000E+00
  2.600000000000000E-002 -1.5513040E-02  0.0000000E+00
  2.666666666666667E-002 -1.5490360E-02  0.0000000E+00
  2.733333333333333E-002 -1.5467616E-02  0.0000000E+00
  2.800000000000000E-002 -1.5444806E-02  0.0000000E+00
  2.866666666666667E-002 -1.5421933E-02  0.0000000E+00
  2.933333333333333E-002 -1.5398993E-02  0.0000000E+00
  3.000000000000000E-002 -1.5375989E-02  0.0000000E+00
  3.066666666666666E-002 -1.5352920E-02  0.0000000E+00
  3.133333333333333E-002 -1.5329784E-02  0.0000000E+00
  3.200000000000000E-002 -1.5306583E-02  0.0000000E+00
  3.266666666666666E-002 -1.5283315E-02  0.0000000E+00
  3.333333333333333E-002 -1.5259981E-02  0.0000000E+00
  3.400000000000000E-002 -1.5236581E-02  0.0000000E+00
  3.466666666666667E-002 -1.5213114E-02  0.0000000E+00
  3.533333333333333E-002 -1.5189580E-02  0.0000000E+00
  3.600000000000000E-002 -1.5165978E-02  0.0000000E+00
  3.666666666666667E-002 -1.5142309E-02  0.0000000E+00
  3.733333333333334E-002 -1.5118573E-02  0.0000000E+00
  3.800000000000000E-002 -1.5094768E-02  0.0000000E+00
  3.866666666666667E-002 -1.5070896E-02  0.0000000E+00
  3.933333333333333E-002 -1.5046954E-02  0.0000000E+00
  4.000000000000000E-002 -1.5022945E-02  0.0000000E+00
  4.066666666666666E-002 -1.4998865E-02  0.0000000E+00
  4.133333333333333E-002 -1.4974718E-02  0.0000000E+00
  4.200000000000000E-002 -1.4950501E-02  0.0000000E+00
  4.266666666666667E-002 -1.4926214E-02  0.0000000E+00
  4.333333333333333E-002 -1.4901857E-02  0.0000000E+00
  4.400000000000000E-002 -1.4877431E-02  0.0000000E+00
  4.466666666666667E-002 -1.4852934E-02  0.0000000E+00
  4.533333333333334E-002 -1.4828366E-02  0.0000000E+00
  4.600000000000000E-002 -1.4803728E-02  0.0000000E+00
  4.666666666666667E-002 -1.4779019E-02  0.0000000E+00
  4.733333333333333E-002 -1.4754239E-02  0.0000000E+00
  4.800000000000000E-002 -1.4729386E-02  0.0000000E+00
  4.866666666666666E-002 -1.4704463E-02  0.0000000E+00
